Account,trade_date,daily_volume,daily_fee,total_trades,avg_trade_size,buy_volume,sell_volume,net_flow,value,classification
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-29,219994.48,77,2,109997.24,219994.48,0,219994.48,26,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,42161.72,9.2,55,766.58,21014.41,21147.31,-132.9,26,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-29,56306.5,19.7,9,6256.28,0,56306.5,-56306.5,26,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,1549.89,0.01,5,309.98,1549.89,0,1549.89,26,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-29,1550608.07,252.01,350,4430.31,1109012.5,441595.57,667416.93,26,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-29,7212.53,2.5,6,1202.09,2492.43,4720.1,-2227.67,26,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,99999.07,9.54,84,1190.47,99999.07,0,99999.07,26,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-29,7029.76,2.45,13,540.75,7029.76,0,7029.76,26,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-29,1332948.75,344.8,84,15868.44,667688.48,665260.27,2428.21,26,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,350341.06,122.62,5,70068.21,300025.28,50315.78,249709.5,26,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-03-30,1336904.74,401.07,2,668452.37,668109.76,668794.98,-685.22,32,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-30,86676.97,19.06,13,6667.46,37197.23,49479.74,-12282.51,32,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,255386.44,38.94,3,85128.81,0,255386.44,-255386.44,32,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,1656.06,0.28,5,331.21,902.93,753.13,149.8,32,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-30,1062029.4,277.79,155,6851.8,1062029.4,0,1062029.4,32,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-30,5452.88,1.9,6,908.81,4452.96,999.92,3453.04,32,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,70041.15,9.13,28,2501.47,59999.86,10041.29,49958.57,32,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,750.22,0.02,1,750.22,750.22,0,750.22,32,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-30,31977.1,10.82,28,1142.04,21127.7,10849.4,10278.3,32,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-03-31,722103.27,252.73,3,240701.09,160006.9,562096.37,-402089.47,34,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,49526.1,4.73,52,952.42,24143.45,25382.65,-1239.2,34,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-03-31,113285.54,20.87,51,2221.29,56284.71,57000.83,-716.12,34,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,149.99,0,1,149.99,149.99,0,149.99,34,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-03-31,282777.74,28.29,32,8836.8,282777.74,0,282777.74,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-03-31,3571.96,1.25,4,892.99,2239.48,1332.48,907,34,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,39999.89,3.85,8,4999.99,39999.89,0,39999.89,34,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,7544.88,2.42,9,838.32,7044.95,499.93,6545.02,34,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-03-31,19507.03,6.77,38,513.34,17075.6,2431.43,14644.17,34,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-03-31,65542.37,13.74,6,10923.73,23650.71,41891.66,-18240.95,34,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,444763.7,105.67,18,24709.09,220006.49,224757.21,-4750.72,34,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-03-31,416000,41.61,3,138666.67,0,416000,-416000,34,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,10737.4,3.46,5,2147.48,4701.5,6035.9,-1334.4,34,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-01,42937.41,7.91,7,6133.92,18427.22,24510.19,-6082.97,34,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-01,157040.91,35.28,9,17448.99,78290.9,78750.01,-459.11,34,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,179501.53,17.22,13,13807.81,179501.53,0,179501.53,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-01,141406.34,49.49,4,35351.58,59999.62,81406.72,-21407.1,34,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,27360.35,8.48,10,2736.04,5866.8,21493.55,-15626.75,34,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,123441.06,34.27,7,17634.44,0,123441.06,-123441.06,34,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,4701.35,1.58,7,671.62,1859.89,2841.46,-981.57,34,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-01,17318.84,5.26,36,481.08,2928.57,14390.27,-11461.7,34,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-02,19999.7,7,1,19999.7,19999.7,0,19999.7,44,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,32179.99,3.08,11,2925.45,16044.5,16135.49,-90.99,44,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,38102.27,10.14,25,1524.09,21359,16743.27,4615.73,44,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-02,2826888.64,918.7,69,40969.4,0,2826888.64,-2826888.64,44,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,14999.99,1.45,6,2500,14999.99,0,14999.99,44,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,1623.71,0.37,3,541.24,1242.68,381.03,861.65,44,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-02,28989.4,9.34,59,491.35,8337.28,20652.12,-12314.84,44,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,2371.44,0.83,4,592.86,1185.17,1186.27,-1.1,44,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-02,116943.01,26.79,15,7796.2,60518.03,56424.98,4093.05,44,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,599582.17,184.86,5,119916.43,299568.95,300013.22,-444.27,44,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-02,186250.28,18.6,66,2821.97,0,186250.28,-186250.28,44,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-03,673491.65,67.33,142,4742.9,0,673491.65,-673491.65,25,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-03,680921.11,204.28,4,170230.28,340280.02,340641.09,-361.07,25,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,19222.63,6.25,9,2135.85,9531.51,9691.12,-159.61,25,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-03,445407.35,78.09,58,7679.44,339709.76,105697.59,234012.17,25,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,999996.66,75.05,40,24999.92,999996.66,0,999996.66,25,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-03,84612.07,29.61,1,84612.07,84612.07,0,84612.07,25,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,110787.03,15.35,26,4261.04,110787.03,0,110787.03,25,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-03,279939.1,97.97,4,69984.77,279939.1,0,279939.1,25,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-03,49999.95,5,7,7142.85,49999.95,0,49999.95,25,Fear
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,2025-04-03,54768.6,0.46,1,54768.6,54768.6,0,54768.6,25,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,18458.77,4.44,11,1678.07,17459.39,999.38,16460.01,25,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-03,4382512.84,643.59,404,10847.8,2192422.32,2190090.52,2331.8,25,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,340220,34.02,8,42527.5,165500,174720,-9220,25,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-03,3997.21,1.4,4,999.3,3997.21,0,3997.21,25,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,478472.76,59.91,79,6056.62,388472.85,89999.91,298472.94,25,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,8893.3,1.78,13,684.1,7998.8,894.5,7104.3,25,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-03,38532.12,12.63,61,631.67,24739.63,13792.49,10947.14,25,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-04,424550.64,148.6,3,141516.88,120020.54,304530.1,-184509.56,28,Fear
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-04,112749.28,39.46,3,37583.09,33356,79393.28,-46037.28,28,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,37577.76,7.32,33,1138.72,21271.38,16306.38,4965,28,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-04,699197.85,129.91,100,6991.98,203915.46,495282.39,-291366.93,28,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-04,26109.75,8.25,22,1186.81,10762.94,15346.81,-4583.87,28,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,63381.48,8.41,64,990.34,20003.86,43377.62,-23373.76,28,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,1749.56,0.43,2,874.78,1749.56,0,1749.56,28,Fear
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-04,63727.4,0,1,63727.4,63727.4,0,63727.4,28,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-04,28054.43,9.77,83,338.01,13631.31,14423.12,-791.81,28,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-04,673225.18,67.3,29,23214.66,673225.18,0,673225.18,28,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-04,101691.64,30.51,1,101691.64,101691.64,0,101691.64,28,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-04,462902.01,110.92,41,11290.29,174664.14,288237.87,-113573.73,28,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,421466.09,126.44,6,70244.35,421466.09,0,421466.09,28,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-04,719162.66,148.64,96,7491.28,82063,637099.66,-555036.66,28,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-05,102303.13,30.69,1,102303.13,0,102303.13,-102303.13,30,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-05,100509.71,27.98,8,12563.71,74620.52,25889.19,48731.33,30,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,527928.11,127.58,50,10558.56,0,527928.11,-527928.11,30,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,86259.65,23.31,9,9584.41,86259.65,0,86259.65,30,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,17457.45,5.87,8,2182.18,8457.47,8999.98,-542.51,30,Fear
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,333099.99,33.33,8,41637.5,165199.99,167900,-2700.01,30,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-05,2498.98,0.87,1,2498.98,0,2498.98,-2498.98,30,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,14666.43,4.07,20,733.32,2999.4,11667.03,-8667.63,30,Fear
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-05,64289.35,22.5,1,64289.35,0,64289.35,-64289.35,30,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-05,18551.42,5.86,40,463.79,6061.59,12489.83,-6428.24,30,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-06,179973.59,62.99,2,89986.8,179973.59,0,179973.59,34,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,154160.34,22,29,5315.87,75394.75,78765.59,-3370.84,34,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,30469.59,6.16,9,3385.51,20454.32,10015.27,10439.05,34,Fear
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-06,1366979.39,185.85,183,7469.83,719279.17,647700.22,71578.95,34,Fear
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-06,39996.37,3.83,19,2105.07,0,39996.37,-39996.37,34,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-06,12423.32,2.59,20,621.17,12423.32,0,12423.32,34,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,189998.6,18.24,13,14615.28,189998.6,0,189998.6,34,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,9920.72,2.3,12,826.73,3247.75,6672.97,-3425.22,34,Fear
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-06,64267.25,0,21,3060.35,64266.98,0.27,64266.71,34,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-06,28676.8,9.77,56,512.09,14490.15,14186.65,303.5,34,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-06,192087.53,19.21,68,2824.82,95819.99,96267.54,-447.55,34,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-06,477594.31,143.28,2,238797.16,189119.95,288474.36,-99354.41,34,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-06,237329.68,34.44,24,9888.74,185310.44,52019.24,133291.2,34,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,567374.57,107.76,43,13194.76,567374.57,0,567374.57,34,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-07,3619016.91,361.84,924,3916.68,1628741.91,1990275,-361533.09,23,"Extreme Fear"
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-07,2671258.06,801.38,6,445209.68,1334983.94,1336274.12,-1290.18,23,"Extreme Fear"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-07,630246.61,150.99,77,8185.02,217342.56,412904.05,-195561.49,23,"Extreme Fear"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,1470763.94,164.48,126,11672.73,1182071,288692.94,893378.06,23,"Extreme Fear"
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,2025-04-07,653351.5,228.67,6,108891.92,324962.72,328388.78,-3426.06,23,"Extreme Fear"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-07,1685695.88,312.6,57,29573.61,1618908.25,66787.63,1552120.62,23,"Extreme Fear"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,529712.57,98.39,35,15134.64,166605.05,363107.52,-196502.47,23,"Extreme Fear"
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,197856.82,69.24,4,49464.2,101412.66,96444.16,4968.5,23,"Extreme Fear"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-07,599973.16,210,6,99995.53,599973.16,0,599973.16,23,"Extreme Fear"
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-04-07,137098.98,47.98,4,34274.74,66748.98,70350,-3601.02,23,"Extreme Fear"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,50517.06,12.02,38,1329.4,31187.06,19330,11857.06,23,"Extreme Fear"
0xbaaaf6571ab7d571043ff1e313a9609a10637864,2025-04-07,1275024.64,81.07,70,18214.64,600054.53,674970.11,-74915.58,23,"Extreme Fear"
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,38053.98,3.78,17,2238.47,38053.98,0,38053.98,23,"Extreme Fear"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-07,110509.7,10.62,59,1873.05,30510.48,79999.22,-49488.74,23,"Extreme Fear"
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-07,499332.72,134.14,162,3082.3,241661.61,257671.11,-16009.5,23,"Extreme Fear"
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,139954.52,27.82,35,3998.7,0,139954.52,-139954.52,23,"Extreme Fear"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,27343.42,8.26,23,1188.84,12347.72,14995.7,-2647.98,23,"Extreme Fear"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-07,124542.67,43.12,75,1660.57,21881.73,102660.94,-80779.21,23,"Extreme Fear"
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-08,94574.77,31.78,2,47287.38,94574.77,0,94574.77,24,"Extreme Fear"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,1430720.55,137.29,143,10005.04,713794.66,716925.89,-3131.23,24,"Extreme Fear"
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,91649.26,32.09,4,22912.32,45753.15,45896.11,-142.96,24,"Extreme Fear"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-08,1071082.47,374.88,4,267770.62,150001.78,921080.69,-771078.91,24,"Extreme Fear"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,48011.8,9.15,28,1714.71,23531.48,24480.32,-948.84,24,"Extreme Fear"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,41829.28,14.07,19,2201.54,21585.16,20244.12,1341.04,24,"Extreme Fear"
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-08,38119.45,10.5,23,1657.37,19385.48,18733.97,651.51,24,"Extreme Fear"
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,149999.02,14.4,6,24999.84,149999.02,0,149999.02,24,"Extreme Fear"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,29440.15,5.7,31,949.68,8036.17,21403.98,-13367.81,24,"Extreme Fear"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-08,18193.11,7.22,42,433.17,10728.46,7464.65,3263.81,24,"Extreme Fear"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-08,142563.84,7.14,14,10183.13,142563.84,0,142563.84,24,"Extreme Fear"
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,56053.09,5.59,25,2242.12,27903.14,28149.95,-246.81,24,"Extreme Fear"
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-08,1000.85,0.35,1,1000.85,0,1000.85,-1000.85,24,"Extreme Fear"
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-08,5054069.34,1516.22,10,505406.93,2526567.34,2527502,-934.66,24,"Extreme Fear"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-08,254159.43,50.89,38,6688.41,107177.7,146981.73,-39804.03,24,"Extreme Fear"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,156825,47.05,2,78412.5,78302,78523,-221,24,"Extreme Fear"
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,191099.99,10.58,70,2730,95549.99,95550,-0.01,24,"Extreme Fear"
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-09,2529316.8,219.16,427,5923.46,1922642.57,606674.23,1315968.34,18,"Extreme Fear"
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2791902.19,407.96,759,3678.4,1385121.38,1406780.81,-21659.43,18,"Extreme Fear"
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-09,6213586.58,1864.07,10,621358.66,3103394.03,3110192.55,-6798.52,18,"Extreme Fear"
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-09,153175.38,37.24,21,7294.07,37895.05,115280.33,-77385.28,18,"Extreme Fear"
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,5201395.47,834.97,185,28115.65,1728913.91,3472481.56,-1743567.65,18,"Extreme Fear"
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-09,371238.03,129.93,2,185619.02,371238.03,0,371238.03,18,"Extreme Fear"
0x271b280974205ca63b716753467d5a371de622ab,2025-04-09,4886973.24,1181.3,552,8853.21,1310553.01,3576420.23,-2265867.22,18,"Extreme Fear"
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,2873921.37,642.51,307,9361.31,1419971.26,1453950.11,-33978.85,18,"Extreme Fear"
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-09,10298.35,3.46,2,5149.17,4837.98,5460.37,-622.39,18,"Extreme Fear"
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,1376396.1,301.81,10,137639.61,635895,740501.1,-104606.1,18,"Extreme Fear"
0x430f09841d65beb3f27765503d0f850b8bce7713,2025-04-09,440050.95,44.02,79,5570.27,440050.95,0,440050.95,18,"Extreme Fear"
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-09,875895.92,306.55,4,218973.98,350009.25,525886.67,-175877.42,18,"Extreme Fear"
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,58405.28,12.42,11,5309.57,28405.74,29999.54,-1593.8,18,"Extreme Fear"
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,54157.02,16.25,24,2256.54,7722.93,46434.09,-38711.16,18,"Extreme Fear"
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-09,39999.58,3.83,30,1333.32,0,39999.58,-39999.58,18,"Extreme Fear"
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-09,125919.71,43.57,80,1574,16705.69,109214.02,-92508.33,18,"Extreme Fear"
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,441098.03,42.46,43,10258.09,99999.66,341098.37,-241098.71,18,"Extreme Fear"
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,35736.87,9.09,39,916.33,9960.02,25776.85,-15816.83,18,"Extreme Fear"
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-09,64377.46,6.44,18,3576.53,0,64377.46,-64377.46,18,"Extreme Fear"
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-09,12962.14,4.31,29,446.97,8816.08,4146.06,4670.02,18,"Extreme Fear"
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-10,47249.91,15.88,1,47249.91,0,47249.91,-47249.91,39,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,8621968.6,1496.42,266,32413.42,4160668.28,4461300.32,-300632.04,39,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-10,149900.81,44.97,3,49966.94,149900.81,0,149900.81,39,Fear
0x420ab45e0bd8863569a5efbb9c05d91f40624641,2025-04-10,44026.89,9.22,6,7337.82,44026.89,0,44026.89,39,Fear
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,28782.82,9.67,11,2616.62,28032.98,749.84,27283.14,39,Fear
0x8477e447846c758f5a675856001ea72298fd9cb5,2025-04-10,274563.89,74.48,217,1265.27,185663.47,88900.42,96763.05,39,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,280478.95,34.25,69,4064.91,0,280478.95,-280478.95,39,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,10926.67,2.27,15,728.44,8403.88,2522.79,5881.09,39,Fear
0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,2025-04-10,64371.16,0,6,10728.53,64371.04,0.12,64370.92,39,Fear
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-04-10,3657.44,1.17,15,243.83,945.48,2711.96,-1766.48,39,Fear
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-04-10,1773480.63,88.61,287,6179.38,592532.04,1180948.59,-588416.55,39,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,644130,82.67,80,8051.63,377032.23,267097.77,109934.46,39,Fear
0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2025-04-10,1602.02,0.31,3,534.01,0,1602.02,-1602.02,39,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-10,3157534.8,921.24,6,526255.8,1578826.73,1578708.07,118.66,39,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-10,50057.18,16.02,5,10011.44,27191.04,22866.14,4324.9,39,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,5798272.02,1584.41,16,362392,3316219.8,2482052.22,834167.58,39,Fear
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2025-04-10,266960.03,13.3,128,2085.63,20120.04,246839.99,-226719.95,39,Fear
0x271b280974205ca63b716753467d5a371de622ab,2025-04-10,7423746.26,2463.07,32,231992.07,4829819.73,2593926.53,2235893.2,39,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,100243.21,10.03,8,12530.4,0,100243.21,-100243.21,39,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,655093.27,85.31,244,2684.81,259864.6,395228.67,-135364.07,25,Fear
0xb899e522b5715391ae1d4f137653e7906c5e2115,2025-04-11,5165726.21,1549.72,6,860954.37,2583103.38,2582622.83,480.55,25,Fear
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,58974.83,16.62,29,2033.61,28777.73,30197.1,-1419.37,25,Fear
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2025-04-11,164913.23,32.6,20,8245.66,53009.51,111903.72,-58894.21,25,Fear
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,1804870.08,90.27,51,35389.61,0,1804870.08,-1804870.08,25,Fear
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,155202.3,15.52,3,51734.1,0,155202.3,-155202.3,25,Fear
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,2161623.49,191.61,54,40030.06,2161623.49,0,2161623.49,25,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,20592.2,7.21,1,20592.2,20592.2,0,20592.2,25,Fear
